Report Date: 10-10-2022 04:05:43 GMT
Customer: ArmorCode Inc
~~~SELECTED FILTERS~~~
~~~NOTE~~~
Affected resource column data might be trimmed for better visibility
* indicates the security group is unused
State : OPEN
Critical Count,High count,Medium Count,Low Count
6,24,19,155
Alert-Id,Rule-Id,Jira-Id,ServiceNow-Id,Severity,Description,Type,Compliance Tag,Alert Last Updated,Provider,Account,Affected Resources : First Seen : LastModifiedBy : SuppressNotes,Mitre Attack Technique Name,Mitre Attack Technique Id,Mitre Attack Technique Url
A-000303,,,,LOW,33311 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-06 13:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-06 12:30:00 to 2022-07-06 13:00:00
Total Traffic  : 9 GB
Expected Traffic  : 27 MB
Variation   : 33311 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.25.227, 172.31.10.21, 172.31.24.116, 172.31.15.199]
Top Destination IPs   : [104.18.125.25, 104.18.124.25, 104.18.123.25, 104.18.121.25, 104.18.122.25]: : :",,,
A-000304,,,,LOW,1253 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-07 17:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-07 17:00:00 to 2022-07-07 17:30:00
Total Traffic  : 2 GB
Expected Traffic  : 167 MB
Variation   : 1253 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.25.227]
Top Destination IPs   : [104.18.123.25, 104.18.125.25, 104.18.124.25, 104.18.122.25, 104.18.121.25]: : :",,,
A-000026,AR-652,,,HIGH,Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389,Policy,CIS 1.3,2022-07-07 07:15:48,AWS,Armorcode-dev-qa,"launch-wizard-20(sg-018699ac48aaa82cd*) contains ingress from 0.0.0.0/0 to port 3389 for region us-east-2.""  : 2022-04-06 08:56:40 : devqa-abhinav-admin : Accepted
launch-wizard-37(sg-01e9a2139e92096cd*) contains ingress from 0.0.0.0/0 to port 3389 for region us-east-2.""  : 2022-07-07 06:14:52 : devqa-lk-admin : 
qa-CxServer-sg(sg-070e706ea45769813) contains ingress from 0.0.0.0/0 to port 3389 for region us-west-2.""  : 2021-12-09 13:41:54 : Not Available : Accepted
launch-wizard-1(sg-05d4936dc7b60a335*) contains ingress from 0.0.0.0/0 to port 3389 for region us-west-2.""  : 2021-03-10 14:11:20 : Not Available : Accepted
",External Remote Services,T1133,https://attack.mitre.org/techniques/T1133/
A-000137,AR-651,,,HIGH,Ensure no security groups allow ingress from 0.0.0.0/0 to port 22,Policy,CIS 1.3,2022-07-07 07:15:48,AWS,Armorcode-dev-qa,"stage-coverity(sg-026d338ff3ff588ff) contains ingress from 0.0.0.0/0 to port 22 for region us-east-2.  : 2022-07-04 11:47:44 : devqa-sp-admin : 
launch-wizard-10(sg-00747b17310bd210b*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-06-22 11:39:06 : devqa-milind : 
armorcode-base-sg(sg-05299fe18c04803c6*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2021-12-29 07:44:30 : Not Available : 
launch-wizard-12(sg-00e3a9f3c626f5525*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-07-04 10:46:32 : bhumita : 
launch-wizard-37(sg-01e9a2139e92096cd*) contains ingress from 0.0.0.0/0 to port 22 for region us-east-2.  : 2022-07-07 06:14:52 : devqa-lk-admin : 
launch-wizard-11(sg-0318c61b4f1283c8d*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-06-29 09:09:18 : devqa-milind : 
launch-wizard-6(sg-098865ba283fce6f7*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-04-12 14:00:33 : devqa-milind : 
launch-wizard-3(sg-01a91054a2b4f8899*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2021-12-28 15:29:39 : Not Available : 
launch-wizard-4(sg-0e17b3f5d5e4c6872*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-04-02 14:19:10 : devqa-milind : 
launch-wizard-7(sg-0d403bc45c4f41df9*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-05-02 09:29:00 : bhumita : 
qa-CxServer-sg(sg-070e706ea45769813) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2021-12-09 13:41:54 : Not Available : 
dy-test(sg-0e96e3fa0948ed91d*) contains ingress from 0.0.0.0/0 to port 22 for region us-east-2.  : 2022-01-24 06:08:39 : Not Available : 
calculator-service(sg-046c9207098bfdb44*) contains ingress from 0.0.0.0/0 to port 22 for region us-east-2.  : 2021-09-09 15:25:34 : Not Available : Supress this alerts
launch-wizard-5(sg-09b9aa53d90d2e7d5*) contains ingress from 0.0.0.0/0 to port 22 for region us-west-2.  : 2022-04-12 12:59:37 : devqa-milind : 
Qualys Virtual Scanner Appliance -Pre-Authorized Scanning- HVM-2-7-29-5-AutogenByAWSMP-1(sg-0171a6778bd617220) contains ingress from 0.0.0.0/0 to port 22 for region us-east-2.  : 2022-02-08 14:38:08 : devqa-lk-admin : 
",External Remote Services,T1133,https://attack.mitre.org/techniques/T1133/
A-000308,,,,LOW,Login from a new location,Anomaly,,2022-07-13 05:42:44,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : 266188ae-6499-4f34-b5f5-4354de64334f
			    Account Id          : 034025401910
			    User Name           : devqa-deepak-admin
			    Login Type          : Console
			    Login IP            : 27.63.32.185
			    Previous Login IP   : 49.36.222.137
			    Login Location      : Mumbai-Maharashtra-India (ISP : Bharti Airtel Limited)
			    Previous Location   : Meerut-Uttar Pradesh-India (ISP : Reliance Jio Infocomm Limited)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
			    Event Time          : 2022-07-13 05:41:57 +0000
			    Previous Event Time : 2022-04-05 06:04:28 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000309,,,,HIGH,Anomalous Activity by User(s),Anomaly,,2022-07-14 01:29:15,AWS,Armorcode-dev-qa,"devqa-navin-admin : Not Available : Not Available : 
",,,
A-000310,,,,LOW,30577 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-14 05:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-14 05:00:00 to 2022-07-14 05:30:00
Total Traffic  : 10 GB
Expected Traffic  : 34 MB
Variation   : 30577 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.34.184]
Top Destination IPs   : [104.18.124.25, 104.18.121.25, 104.18.123.25, 104.18.125.25, 104.18.122.25]: : :",,,
A-000127,AR-702,,,LOW,Do not setup access keys during initial user setup for all IAM users that have a console password(Unscored),Policy,CIS 1.3,2022-07-26 11:09:48,AWS,Armorcode-dev-qa,"devqa-dy-admin : 2021-07-23 15:14:08 : Not Available : 
devqa-lk-admin : 2022-03-09 14:30:26 : Not Available : 
devqa-priyansh-admin : 2022-06-13 06:50:26 : Not Available : 
bhumita : 2022-04-27 09:42:28 : Not Available : 
devqa-darwin-admin : 2022-03-22 10:44:49 : Not Available : 
devqa-sk-admin : 2022-05-26 10:15:31 : Not Available : 
devqa-mayank.pande-admin : 2022-06-15 06:54:40 : Not Available : 
devqa-aditya : 2022-04-12 04:51:30 : Not Available : 
devqa-milind : 2022-04-02 14:19:10 : Not Available : 
devqa-gs-admin : 2021-09-17 08:12:43 : Not Available : 
devqa-yj-admin : 2022-07-26 11:09:47 : Not Available : 
devqa-sp-admin : 2021-05-20 07:32:20 : Not Available : 
devqa-navin-admin : 2022-07-11 12:14:48 : Not Available : 
devqa-mp-admin : 2021-06-08 18:11:14 : Not Available : 
",Valid Accounts,T1078,https://attack.mitre.org/techniques/T1078/
A-000078,AR-1062,,,HIGH,Ensure that S3 Buckets are configured with 'Block public access (bucket settings)',Policy,CIS 1.3,2022-07-26 11:09:48,AWS,Armorcode-dev-qa,"cf-templates-acx5aqyku34j-us-east-2 : 2022-05-16 10:30:52 : bhumita : 
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
armorcodealliance-laceworkcws-0415 : 2022-01-11 10:19:30 : devqa-lk-admin : Accepted
avid-cloudtrail-034025401910 : 2021-01-25 07:16:51 : Not Available : Accepted
cf-templates-acx5aqyku34j-us-west-1 : 2022-05-16 09:29:57 : bhumita : 
armorcode : 2021-09-09 04:45:09 : devqa-mp-admin : Accepted
armorcodealliance-laceworkcws-e210 : 2022-01-11 11:20:20 : devqa-lk-admin : Accepted
armorcode-cert-revocation-list : 2021-01-25 07:16:51 : Not Available : Accepted
bhumitaguardduty2 : 2022-06-16 05:32:46 : bhumita : 
docs2.armorcode.ai : 2021-10-20 08:24:05 : devqa-dy-admin : Accepted
bvhubtest3 : 2022-05-25 18:53:47 : bhumita : 
cf-templates-acx5aqyku34j-us-west-2 : 2021-08-04 05:27:13 : devqa-dy-admin : Accepted
bvhubtest2 : 2022-05-25 18:53:47 : bhumita : 
hubtest5 : 2022-05-26 06:07:40 : bhumita : 
hubtest6 : 2022-05-26 06:07:40 : bhumita : 
armorcodealliance-laceworkcws-bf22 : 2022-01-05 12:00:55 : devqa-lk-admin : Accepted
textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33 : 2021-11-02 12:55:22 : devqa-dy-admin : Accepted
elasticbeanstalk-us-east-2-034025401910 : 2021-01-25 07:16:51 : Not Available : Accepted
bhumita28june : 2022-06-28 12:43:35 : bhumita : 
darwin-devqa-mumbai : 2022-03-22 11:45:47 : devqa-darwin-admin : Accepted
armorcodealliance-laceworkcws-43fa : 2022-01-11 12:21:00 : Not Available : Accepted
devv1.us-west-2.armorcode.ai : 2021-04-09 09:01:51 : Not Available : Accepted
testbucketguardduty : 2022-07-25 09:31:02 : devqa-navin-admin : 
qa.us-west-2.armorcode.ai : 2021-03-05 12:05:41 : Not Available : Accepted
bvpublicmay : 2022-05-25 10:44:54 : Not Available : 
bhumitash : 2022-07-18 10:54:28 : bhumita : 
config-bucket-034025401910 : 2022-05-18 11:28:02 : devqa-milind : 
ac-22-logs : 2021-08-21 10:31:42 : Not Available : Accepted
bvguradduty : 2022-07-15 11:00:02 : bhumita : 
cf-templates-acx5aqyku34j-us-east-1 : 2021-09-16 15:53:29 : devqa-mayank.pande-admin : Accepted
docs.armorcode.ai : 2021-05-31 11:36:35 : devqa-dy-admin : Accepted
bvhubtest4 : 2022-05-26 03:04:41 : bhumita : 
elasticbeanstalk-ap-south-1-034025401910 : 2021-01-25 07:16:51 : Not Available : Accepted
","""Search Open Websites/Domains,Exfiltration Over Web Service""","""T1593,T1567""","""https://attack.mitre.org/techniques/T1593/,https://attack.mitre.org/techniques/T1567/"""
A-000024,AR-251,,,HIGH,Ensure S3 buckets do not allow public read/list permission,Policy,ACStaging,2022-08-02 15:52:55,AWS,Armorcode-dev-qa,"docs.armorcode.ai : 2021-05-31 11:36:35 : devqa-dy-admin : Accepted
testbucketguardduty : 2022-08-02 15:52:54 : devqa-navin-admin : 
qa.us-west-2.armorcode.ai : 2021-03-05 12:05:41 : Not Available : Accepted
docs2.armorcode.ai : 2021-10-20 08:24:05 : devqa-dy-admin : Accepted
devv1.us-west-2.armorcode.ai : 2021-04-09 09:01:50 : Not Available : Accepted
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
",,,
A-000114,AR-252,,,HIGH,Ensure S3 buckets do not allow public read/list bucket ACL permissions,Policy,ACStaging,2022-08-02 15:52:55,AWS,Armorcode-dev-qa,"testbucketguardduty : 2022-08-02 15:52:54 : devqa-navin-admin : 
docs.armorcode.ai : 2021-08-02 08:27:35 : devqa-dy-admin : Accepted
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
devv1.us-west-2.armorcode.ai : 2021-04-09 12:05:06 : Not Available : Accepted
",,,
A-000314,,,,LOW,8237 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-31 08:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-31 07:30:00 to 2022-07-31 08:00:00
Total Traffic  : 2 GB
Expected Traffic  : 30 MB
Variation   : 8237 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.25.227, 172.31.10.21, 172.31.24.116, 172.31.15.199]
Top Destination IPs   : [104.18.122.25, 104.18.125.25, 104.18.121.25, 104.18.123.25, 104.18.124.25]: : :",,,
A-000313,,,,LOW,18065 % increase in outbound traffic on destination port '443',Anomaly,,2022-07-29 13:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-07-29 12:30:00 to 2022-07-29 13:00:00
Total Traffic  : 6 GB
Expected Traffic  : 36 MB
Variation   : 18065 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.25.227, 172.31.24.116, 172.31.10.21, 172.31.15.199]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.125.25, 104.18.124.25, 104.18.121.25]: : :",,,
A-000315,,,,LOW,60424 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-01 08:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-01 08:00:00 to 2022-08-01 08:30:00
Total Traffic  : 16 GB
Expected Traffic  : 26 MB
Variation   : 60424 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 172.31.24.116, 172.31.15.199, 172.31.25.227]
Top Destination IPs   : [104.18.122.25, 104.18.123.25, 104.18.121.25, 104.18.125.25, 104.18.124.25]: : :",,,
A-000200,AR-503,,,LOW,Ensure credentials unused for 90 days or greater are disabled,Policy,"CIS 1.3,HIPAA,HIPAA final",2022-08-01 13:19:26,AWS,Armorcode-dev-qa,"Access Key 2 last used by devqa-aditya on: Never.  : 2022-07-25 07:27:54 : Not Available : 
Password last used by devqa-rs-admin on: Fri Oct 29 09:35:09 UTC 2021.  : 2022-01-26 10:18:07 : Not Available : 
Access Key 1 last used by ses-devqa-us-east-2 on: Wed May 04 13:13:00 UTC 2022.  : 2022-08-01 13:19:25 : Not Available : 
Access Key 1 last used by ses-smtp-armorcode-devqa on: Wed May 04 09:35:00 UTC 2022.  : 2022-08-01 10:15:55 : Not Available : 
",Cloud Infrastructure Discovery,T1580,https://attack.mitre.org/techniques/T1580/
A-000316,,,,LOW,57606 % increase in outbound traffic on destination port '443',Anomaly,,2022-08-02 09:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-08-02 08:30:00 to 2022-08-02 09:00:00
Total Traffic  : 19 GB
Expected Traffic  : 34 MB
Variation   : 57606 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.25.227, 172.31.10.21, 172.31.24.116, 172.31.15.199]
Top Destination IPs   : [104.18.125.25, 104.18.122.25, 104.18.121.25, 104.18.124.25, 104.18.123.25]: : :",,,
A-000017,AR-266,,,MEDIUM,Ensure EBS volumes are encrypted,Policy,"ACStaging,CIS 1.3,HIPAA,HIPAA final",2022-08-09 09:29:20,AWS,Armorcode-dev-qa,"vol-05838250f643eab85 : 2022-07-28 18:28:06 : Not Available : 
vol-0d7fa3da6bac6e8bc : 2022-07-28 18:28:06 : Not Available : 
vol-00c2d8eda70a9a33f : 2022-07-25 13:38:18 : Not Available : 
vol-0552d6639eccf6796 : 2022-07-28 18:28:06 : Not Available : 
vol-0d0b6022795749f66 : 2022-07-28 18:28:06 : Not Available : 
vol-02ab98974c9eef606 : 2022-07-28 18:28:06 : Not Available : 
vol-0a8e1192100e6775f : 2021-11-08 10:40:24 : Not Available : 
vol-014a701fab39defee : 2021-08-17 13:20:28 : Not Available : 
vol-069b5b3f7bf855c1c : 2022-05-12 09:46:02 : Not Available : 
vol-0101224afcdd336ef : 2022-07-28 18:28:06 : Not Available : 
vol-03c2afd4a95de5c7b : 2022-07-28 18:28:06 : Not Available : 
vol-01b4402dad5a75b2d : 2022-07-28 18:28:06 : Not Available : 
vol-0df0b1c3c49f6cc4e : 2022-07-28 18:28:06 : Not Available : 
vol-088de60c98b822782 : 2021-11-09 06:04:03 : Not Available : 
vol-0cb7f1178f718bd8d : 2022-07-28 18:28:06 : Not Available : 
vol-0c05f4562b2af6c48 : 2022-07-28 18:28:06 : Not Available : 
vol-0cc7a070422896a35 : 2022-07-28 18:28:06 : Not Available : 
vol-01aae768e1e35c632 : 2022-07-28 18:28:06 : Not Available : 
vol-05090d92fb5973885 : 2022-07-28 18:28:06 : Not Available : 
vol-0a681c3f4aa5a4705 : 2021-05-24 20:14:00 : Not Available : 
vol-041840bf6532ff0ac : 2022-07-28 18:28:06 : Not Available : 
vol-012ff5de035884ca6 : 2021-05-24 20:14:00 : Not Available : 
vol-0ed3ea05c0d2720a5 : 2022-07-28 18:28:06 : Not Available : 
vol-07d53f393c3bcb556 : 2022-07-28 18:28:06 : Not Available : 
vol-0b81ae11681d5c655 : 2022-07-28 18:28:06 : Not Available : 
vol-0c3469c6f19a7215e : 2021-08-22 18:34:58 : Not Available : 
vol-0ee554dfd102f75ca : 2022-08-09 09:29:19 : Not Available : 
vol-04acda0f077619f37 : 2021-08-05 15:20:57 : Not Available : 
vol-01965d4bb3effbd9d : 2022-07-28 18:28:06 : Not Available : 
vol-097ff1d0784ea8bda : 2022-07-28 18:28:06 : Not Available : 
vol-0323c01f7fe76a6a0 : 2022-07-28 18:28:06 : Not Available : 
vol-0399554ab4852547a : 2022-07-28 18:28:06 : Not Available : 
vol-0768b1ff6cee0ec02 : 2022-07-28 18:28:06 : Not Available : 
vol-0ee2b5effac80b38a : 2022-02-16 07:18:45 : Not Available : 
vol-0d0af256a2fc23619 : 2022-07-27 18:50:25 : Not Available : 
vol-0dbe847b24d88903f : 2022-07-28 18:28:06 : Not Available : 
vol-08de221ff7a9f974f : 2021-12-24 10:05:26 : Not Available : 
vol-0adf7bfd2ee241302 : 2022-07-14 13:50:25 : Not Available : 
vol-00aab1ec193cd627b : 2022-07-28 18:28:06 : Not Available : 
vol-0f926c2dbbc28a006 : 2022-07-28 18:28:06 : Not Available : 
vol-0cf58a995b22a2726 : 2022-07-28 18:28:06 : Not Available : 
vol-03de2ea219596c0a3 : 2022-07-28 18:28:06 : Not Available : 
vol-0388409ae5669f6e4 : 2021-12-09 13:41:54 : Not Available : 
vol-0ed6566f744c49f3f : 2022-07-28 18:28:06 : Not Available : 
vol-0a98521659833a92b : 2022-07-28 18:28:06 : Not Available : 
vol-0608cb20979e25376 : 2022-07-28 18:28:06 : Not Available : 
vol-0264c2a530d108f76 : 2021-06-22 09:44:14 : Not Available : 
vol-085842a068d06f051 : 2022-07-28 18:28:06 : Not Available : 
vol-02b5cf61c90b517f9 : 2022-07-28 18:28:06 : Not Available : 
vol-0cd1ed8b51c9e1271 : 2022-07-28 18:28:06 : Not Available : 
vol-0c991b376ed8ab133 : 2021-09-17 16:22:36 : Not Available : 
vol-013d7b412bd5d05d8 : 2022-07-28 18:28:06 : Not Available : 
vol-0bc50cd61f874955a : 2022-07-28 18:28:06 : Not Available : 
vol-088bd72e43c3ca92f : 2021-05-24 20:14:00 : Not Available : 
vol-0861474ac68ff1c0c : 2022-07-28 18:28:06 : Not Available : 
vol-028b2bc8ca5e93a8d : 2022-07-28 18:28:06 : Not Available : 
",Data from Cloud Storage Object,T1530,https://attack.mitre.org/techniques/T1530/
A-000045,AR-255,,,LOW,Ensure every S3 bucket versioning is turned on,Policy,ACStaging,2022-08-01 07:12:50,AWS,Armorcode-dev-qa,"avid-cloudtrail-034025401910 : 2020-10-23 07:27:18 : Not Available : 
am-terraformstate-034025401910-us-west-2 : 2021-01-19 10:16:14 : Not Available : 
qa-elasticsearch-slow-query-logs : 2021-10-07 10:03:12 : devqa-gs-admin : 
config-bucket-034025401910 : 2022-05-18 11:28:02 : devqa-milind : 
bhumitaguardduty2 : 2022-06-16 05:32:46 : bhumita : 
runbook-s3-data-dump-production : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
dev-osquery.us-west-2.armorcode.ai : 2022-08-01 07:12:47 : devqa-navin-admin : 
runbook-s3-data-dump-preprod : 2022-03-11 08:17:33 : devqa-abhinav-admin : 
runbook-assume-qa : 2022-03-04 10:23:59 : Not Available : 
bvguradduty : 2022-07-15 11:00:02 : bhumita : 
gs-s3-data-push-test : 2020-10-23 07:27:18 : Not Available : 
textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33 : 2021-11-02 12:55:22 : devqa-dy-admin : 
qa-automation-public : 2022-05-11 17:24:00 : devqa-mp-admin : 
armorcode-jenkins-artifacts : 2021-04-27 08:54:08 : Not Available : 
cf-templates-acx5aqyku34j-us-east-1 : 2021-09-16 15:53:29 : devqa-mayank.pande-admin : 
bhumitash : 2022-07-18 10:54:28 : bhumita : 
bvnonpublic : 2022-05-25 10:44:54 : bhumita : 
runbook-s3-preprod-temp : 2022-04-01 07:47:24 : devqa-mp-admin : 
aws-cloudtrail-logs-034025401910-f0a71b68 : 2022-02-24 13:33:30 : devqa-lk-admin : 
armorcode : 2021-09-09 04:45:08 : devqa-mp-admin : 
ac-22-logs : 2021-07-22 04:46:55 : Not Available : 
hubtest6 : 2022-05-26 06:07:40 : bhumita : 
testbucketguardduty : 2022-05-19 06:54:11 : devqa-navin-admin : 
dev-034025401910-efs-backup : 2021-04-13 06:58:10 : Not Available : 
aws-cloudtrail-tenable-logs-034025401910-79581a79 : 2022-02-24 12:25:14 : devqa-lk-admin : 
qa.us-west-2.armorcode.ai : 2021-03-05 12:05:41 : Not Available : 
bhumita28june : 2022-06-28 12:43:35 : bhumita : 
armorcodealliance-laceworkcws-e210 : 2022-01-11 11:20:20 : devqa-lk-admin : 
dj.bucket.armorcode : 2020-10-23 07:27:18 : Not Available : 
armorcodealliance-laceworkcws-bf22 : 2022-01-05 12:00:55 : devqa-lk-admin : 
bvhubtest3 : 2022-05-25 18:53:47 : bhumita : 
bvhubtest4 : 2022-05-26 03:04:41 : bhumita : 
bvmay2 : 2022-05-25 11:45:54 : bhumita : 
docs2.armorcode.ai : 2021-08-03 08:58:20 : devqa-dy-admin : 
elasticbeanstalk-us-east-2-034025401910 : 2020-10-23 07:27:18 : Not Available : 
cf-templates-acx5aqyku34j-ap-south-1 : 2022-07-15 12:08:06 : bhumita : 
cf-templates-acx5aqyku34j-ap-northeast-3 : 2022-07-15 12:08:06 : bhumita : 
docs.armorcode.ai : 2021-05-31 09:25:05 : devqa-dy-admin : 
armorcode-stage-documents : 2021-04-29 06:01:41 : Not Available : 
inspector-s3 : 2022-05-05 09:28:12 : devqa-aditya : 
bvpublicmay : 2022-05-25 10:44:54 : Not Available : 
armorcode-lacework-export-qa : 2022-07-25 10:31:48 : devqa-mayank.pande-admin : 
darwin-devqa : 2022-03-09 11:15:35 : devqa-darwin-admin : 
cf-templates-acx5aqyku34j-us-west-1 : 2022-05-16 09:29:57 : bhumita : 
qa-automation-private : 2022-05-11 17:24:00 : devqa-mp-admin : 
cf-templates-acx5aqyku34j-us-east-2 : 2022-05-16 10:30:52 : bhumita : 
bvhubtest2 : 2022-05-25 18:53:47 : bhumita : 
devv1.us-west-2.armorcode.ai : 2021-04-09 09:01:50 : Not Available : 
cf-templates-acx5aqyku34j-us-west-2 : 2021-08-04 05:27:13 : devqa-dy-admin : 
armorcodealliance-laceworkcws-0415 : 2022-01-11 10:19:30 : devqa-lk-admin : 
hubtest5 : 2022-05-26 06:07:40 : bhumita : 
armorcode-034025401910-lambda-artifact : 2021-04-27 08:54:08 : Not Available : 
darwin-devqa-tokyo : 2022-03-23 15:14:10 : devqa-darwin-admin : 
elasticbeanstalk-ap-south-1-034025401910 : 2020-10-23 07:27:18 : Not Available : 
qa-034025401910-efs-backup : 2021-04-13 09:01:26 : devqa-navin-admin : 
armorcodealliance-laceworkcws-43fa : 2022-01-11 12:21:00 : Not Available : 
armorcode-cert-revocation-list : 2021-01-13 06:33:35 : Not Available : 
hubtest4 : 2022-05-26 03:04:41 : bhumita : 
",,,
