Hostname,Distro,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Vulnerability Tags,Description,Cause,Published,Services,Cluster,Vulnerability Link,Agentless
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-29901,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,6.50,fixed in 5.4.0-132.148,,Intel microprocessor generations 6 to 8 are affected by a new Spectre variant that is able to bypass their retpoline mitigation in the kernel to leak arbitrary data. An attacker with unprivileged user access can hijack return instructions to achieve arbitrary speculative code execution under certain microarchitecture-dependent conditions.,,2022-07-12 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-29901,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-2153,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,5.50,fixed in 5.4.0-132.148,,"A flaw was found in the Linux kernel’s KVM when attempting to set a SynIC IRQ. This issue makes it possible for a misbehaving VMM to write to SYNIC/STIMER MSRs, causing a NULL pointer dereference. This flaw allows an unprivileged local attacker on the host to issue specific ioctl calls, causing a kernel oops condition that results in a denial of service.",,2022-08-31 16:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-2153,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3635,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.00,fixed in 5.4.0-132.148,,"A vulnerability, which was classified as critical, has been found in Linux Kernel. Affected by this issue is the function tst_timer of the file drivers/atm/idt77252.c of the component IPsec. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. VDB-211934 is the identifier assigned to this vulnerability.",,2022-10-21 11:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3635,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-42719,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,8.80,fixed in 5.4.0-132.148,,A use-after-free in the mac80211 stack when parsing a multi-BSSID element in the Linux kernel 5.2 through 5.19.x before 5.19.16 could be used by attackers (able to inject WLAN frames) to crash the kernel and potentially execute code.,,2022-10-13 23:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-42719,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-20422,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.00,fixed in 5.4.0-132.148,,"In emulation_proc_handler of armv8_deprecated.c, there is a possible way to corrupt memory due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-237540956References: Upstream kernel",,2022-10-11 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-20422,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41222,46,image,high,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.00,fixed in 5.4.0-132.148,,mm/mremap.c in the Linux kernel before 5.13.3 has a use-after-free via a stale TLB because an rmap lock is not held during a PUD move.,,2022-09-21 08:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-41222,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-40768,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,5.50,fixed in 5.4.0-132.148,,drivers/scsi/stex.c in the Linux kernel through 5.19.9 allows local users to obtain sensitive information from kernel memory because stex_queuecommand_lck lacks a memset for the PASSTHRU_CMD case.,,2022-09-18 05:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-40768,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3524,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.50,fixed in 5.4.0-135.152,,A vulnerability was found in Linux Kernel. It has been declared as problematic. Affected by this vulnerability is the function ipv6_renew_options of the component IPv6 Handler. The manipulation leads to memory leak. The attack can be launched remotely. It is recommended to apply a patch to fix this issue. The identifier VDB-211021 was assigned to this vulnerability.,,2022-10-16 10:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3524,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3621,46,image,low,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.50,fixed in 5.4.0-135.152,,A vulnerability was found in Linux Kernel. It has been classified as problematic. Affected is the function nilfs_bmap_lookup_at_level of the file fs/nilfs2/inode.c of the component nilfs2. The manipulation leads to null pointer dereference. It is possible to launch the attack remotely. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-211920.,,2022-10-20 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3621,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3594,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.50,fixed in 5.4.0-135.152,,A vulnerability was found in Linux Kernel. It has been declared as problematic. Affected by this vulnerability is the function intr_callback of the file drivers/net/usb/r8152.c of the component BPF. The manipulation leads to logging of excessive data. The attack can be launched remotely. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-211363.,,2022-10-18 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3594,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3567,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.10,fixed in 5.4.0-135.152,,A vulnerability has been found in Linux Kernel and classified as problematic. This vulnerability affects the function inet6_stream_ops/inet6_dgram_ops of the component IPv6 Handler. The manipulation leads to race condition. It is recommended to apply a patch to fix this issue. VDB-211090 is the identifier assigned to this vulnerability.,,2022-10-17 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3567,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3566,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.10,fixed in 5.4.0-135.152,,"A vulnerability, which was classified as problematic, was found in Linux Kernel. This affects the function tcp_getsockopt/tcp_setsockopt of the component TCP Handler. The manipulation leads to race condition. It is recommended to apply a patch to fix this issue. The identifier VDB-211089 was assigned to this vulnerability.",,2022-10-17 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3566,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3565,46,image,low,linux-libc-dev,linux,5.4.0-125.141,GPL-2,8.00,fixed in 5.4.0-135.152,,"A vulnerability, which was classified as critical, has been found in Linux Kernel. Affected by this issue is the function del_timer of the file drivers/isdn/mISDN/l1oip_core.c of the component Bluetooth. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-211088.",,2022-10-17 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3565,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-4139,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,0.00,needed,,"DOCUMENTATION: An incorrect TLB flush issue was found in the Linux kernel’s GPU i915 kernel driver, potentially leading to random memory corruption or data leaks. This flaw could allow a local user to crash the system or escalate their privileges on the system.              STATEMENT: Red Hat Enterprise Linux 7 is not affected by this flaw as it did not include support for Intel Gen12 GPU.             MITIGATION: Mitigation for this issue is either not available or the currently available options don\'t meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base, or stability.",,2022-11-30 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-4139,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3564,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,7.10,fixed in 5.4.0-135.152,,A vulnerability classified as critical was found in Linux Kernel. Affected by this vulnerability is the function l2cap_reassemble_sdu of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-211087.,,2022-10-17 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3564,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3643,46,image,medium,linux-libc-dev,linux,5.4.0-125.141,GPL-2,10.00,needed,,"Guests can trigger NIC interface reset/abort/crash via netback It is possible for a guest to trigger a NIC interface reset/abort/crash in a Linux based network backend by sending certain kinds of packets. It appears to be an (unwritten?) assumption in the rest of the Linux network stack that packet protocol headers are all contained within the linear section of the SKB and some NICs behave badly if this is not the case. This has been reported to occur with Cisco (enic) and Broadcom NetXtrem II BCM5780 (bnx2x) though it may be an issue with other NICs/drivers as well. In case the frontend is sending requests with split headers, netback will forward those violating above mentioned assumption to the networking core, resulting in said misbehavior.",,2022-12-07 01:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3643,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3515,46,image,high,libksba8,libksba,1.3.5-2,GPL-3,0.00,fixed in 1.3.5-2ubuntu0.20.04.1,,"KSBA (pronounced Kasbah) is a library to make X.509 certificates as well as the CMS easily accessible by other applications.  Both specifications are building blocks of S/MIME and TLS.  Security Fix(es):  * libksba: integer overflow may lead to remote code execution (CVE-2022-3515)  For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section.",,2022-10-17 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3515,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3821,46,image,medium,"libsystemd0,libpam-systemd,libnss-systemd,systemd-sysv,udev,systemd-timesyncd,libudev1,systemd",systemd,245.4-4ubuntu3.17,LGPL-2.1+,5.50,needed,,"An off-by-one Error issue was discovered in Systemd in format_timespan() function of time-util.c. An attacker could supply specific values for time and accuracy that leads to buffer overrun in format_timespan(), leading to a Denial of Service.",,2022-11-08 22:15:00.000,"systemd,systemd-journald",,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3821,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21618,46,image,medium,"openjdk-11-jre-headless,openjdk-11-jre",openjdk-lts,11.0.16+8-0ubuntu1~20.04,GPL-2,5.30,fixed in 11.0.17+8-1ubuntu2~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JGSS). Supported versions that are affected are Oracle Java SE: 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 21.3.3 and 22.2.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via Kerberos to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N).",,2022-10-18 21:15:00.000,jenkins,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21618,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21628,46,image,medium,"openjdk-11-jre-headless,openjdk-11-jre",openjdk-lts,11.0.16+8-0ubuntu1~20.04,GPL-2,5.30,fixed in 11.0.17+8-1ubuntu2~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Lightweight HTTP Server). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1, 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",,2022-10-18 21:15:00.000,jenkins,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21628,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-21619,46,image,medium,"openjdk-11-jre-headless,openjdk-11-jre",openjdk-lts,11.0.16+8-0ubuntu1~20.04,GPL-2,3.70,fixed in 11.0.17+8-1ubuntu2~20.04,,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Security). Supported versions that are affected are Oracle Java SE: 8u341, 8u345-perf, 11.0.16.1, 17.0.4.1, 19; Oracle GraalVM Enterprise Edition: 20.3.7, 21.3.3 and 22.2.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).",,2022-10-18 21:15:00.000,jenkins,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-21619,false
